date,sentiment_index
2023-06-27,0.47803953488372086
2023-06-28,0.35291724137931035
2023-06-29,0.3343652777777778
2023-06-30,0.47455806451612903
2023-07-01,0.3034105882352941
2023-07-02,0.33129743589743593
2023-07-03,0.3731533333333333
2023-07-04,0.3895252631578947
2023-07-05,0.3103947368421053
2023-07-06,0.35219186046511625
2023-07-07,0.3721375
2023-07-08,0.26897590361445783
2023-07-09,0.11528809523809525
2023-07-10,0.3602711111111111
2023-07-11,0.2709677777777778
2023-07-12,0.2756217391304348
2023-07-13,0.2612409836065574
2023-07-14,0.44052888888888886
2023-07-15,0.35630519480519485
2023-07-16,0.30923275862068966
2023-07-17,0.30627
2023-07-18,0.3592712121212121
2023-07-19,0.48462023809523813
2023-07-20,0.4970489361702128
2023-07-21,0.2551833333333333
2023-07-22,0.5137805970149253
2023-07-23,0.3076969230769231
2023-07-24,0.32110555555555553
2023-07-25,0.407646511627907
2023-07-26,0.3695179775280899
2023-07-27,0.45075645161290323
2023-07-28,0.39569883720930227
2023-07-29,0.28229736842105263
2023-07-30,0.35408666666666666
2023-07-31,0.1856722222222222
2023-08-01,0.3437159574468085
2023-08-02,0.26630652173913044
2023-08-03,0.34771724137931037
2023-08-04,0.3621640449438202
2023-08-05,0.4803903225806451
2023-08-06,0.25974594594594597
2023-08-07,0.13846222222222224
2023-08-08,0.3508659090909091
2023-08-09,0.3290315217391305
2023-08-10,0.21325466666666665
2023-08-11,0.5089833333333333
2023-08-12,0.20677857142857142
2023-08-13,0.2547056603773585
2023-08-14,0.2687414634146341
2023-08-15,0.268889010989011
2023-08-16,0.32049670329670327
2023-08-17,0.3320032608695652
2023-08-18,0.2557129032258065
2023-08-19,0.3628326086956522
2023-08-20,0.12729375
2023-08-21,0.2584255555555555
2023-08-22,0.09174534883720929
2023-08-23,0.052324999999999997
2023-08-24,0.22997625
2023-08-25,0.32701898734177215
2023-08-26,0.22831764705882351
2023-08-27,0.3247359550561798
2023-08-28,0.32871944444444445
2023-08-29,0.322665
2023-08-30,0.48628470588235295
2023-08-31,0.3930829545454545
2023-09-01,0.27800434782608696
2023-09-02,0.38562337662337665
2023-09-03,0.16433606557377048
2023-09-04,0.3479728260869565
2023-09-05,0.2965102272727273
2023-09-06,0.35290344827586206
2023-09-07,0.19206144578313253
2023-09-08,0.19093473684210527
2023-09-09,0.3399028571428571
2023-09-10,0.26289142857142855
2023-09-11,0.21478539325842697
2023-09-12,0.11037065217391304
2023-09-13,0.3250797752808989
2023-09-14,0.2869436170212766
2023-09-15,0.3002788888888889
2023-09-16,0.12480909090909093
2023-09-17,0.17281363636363636
2023-09-18,0.27549347826086956
2023-09-19,0.26367752808988765
2023-09-20,0.3055633333333333
2023-09-21,0.3117685393258427
2023-09-22,0.2401207317073171
2023-09-23,0.350224
2023-09-24,0.18305
2023-09-25,0.2690355555555556
2023-09-26,0.2717451219512195
2023-09-27,0.23060000000000003
2023-09-28,0.30702637362637364
2023-09-29,0.3624777777777778
2023-09-30,0.34719402985074627
2023-10-01,0.33016
2023-10-02,0.27463461538461537
2023-10-03,0.2672440860215054
2023-10-04,0.25959499999999996
2023-10-05,0.269256
2023-10-06,0.3494738636363636
2023-10-07,0.27495217391304344
2023-10-08,0.28795373134328356
2023-10-09,0.2684855072463768
2023-10-10,0.2452109375
2023-10-11,0.2689511363636364
2023-10-12,0.21787065217391305
2023-10-13,0.167815625
2023-10-14,0.0975671875
2023-10-15,0.2738269230769231
2023-10-16,0.31350933333333336
2023-10-17,0.2458835294117647
2023-10-18,0.2629755813953488
2023-10-19,0.2704898876404494
2023-10-20,0.35461272727272725
2023-10-21,0.27108461538461537
2023-10-22,0.26940757575757573
2023-10-23,0.42213194444444446
2023-10-24,0.41658068181818186
2023-10-25,0.38531071428571434
2023-10-26,0.35920645161290327
2023-10-27,0.4756736111111111
2023-10-28,0.33368333333333333
2023-10-29,0.3877313725490196
2023-10-30,0.45731888888888894
2023-10-31,0.30995568181818184
2023-11-01,0.32203888888888893
2023-11-02,0.4473377049180328
2023-11-03,0.20550112359550562
2023-11-04,0.27408607594936707
2023-11-05,0.31287758620689654
2023-11-06,0.3327482352941176
2023-11-07,0.3575734375
2023-11-08,0.3725731343283582
2023-11-09,0.4447863636363636
2023-11-10,0.36439885057471266
2023-11-11,0.3480918032786885
2023-11-12,0.3347894736842105
2023-11-13,0.4096468085106383
2023-11-14,0.3954614457831326
2023-11-15,0.2890494382022472
2023-11-16,0.4507977528089888
2023-11-17,0.42794181818181815
2023-11-18,0.3305271604938272
2023-11-19,0.2379857142857143
2023-11-20,0.32533636363636365
2023-11-21,0.17606
2023-11-22,0.2785670588235294
2023-11-23,0.34194505494505495
2023-11-24,0.4092596153846154
2023-11-25,0.39725287356321837
2023-11-26,0.36366031746031746
2023-11-27,0.39120140845070417
2023-11-28,0.34211494252873564
2023-11-29,0.3284494736842105
2023-11-30,0.43572307692307694
2023-12-01,0.3881943661971831
2023-12-02,0.36929066666666666
2023-12-03,0.5049430769230769
2023-12-04,0.4589046511627907
2023-12-05,0.527789393939394
2023-12-06,0.4599274193548387
2023-12-07,0.34627558139534886
2023-12-08,0.39530879120879125
2023-12-09,0.49021320754716985
2023-12-10,0.33286363636363636
2023-12-11,0.40083655913978494
2023-12-12,0.5198133333333333
2023-12-13,0.44021714285714286
2023-12-14,0.3802950819672131
2023-12-15,0.4497818181818182
2023-12-16,0.3575025974025974
2023-12-17,0.3449690909090909
2023-12-18,0.4427919540229885
2023-12-19,0.47989239130434785
2023-12-20,0.535634375
2023-12-21,0.4847242857142857
2023-12-22,0.5536383720930232
2023-12-23,0.31168840579710144
2023-12-24,0.35665384615384615
2023-12-25,0.41318913043478256
2023-12-26,0.4437
2023-12-27,0.4108907407407408
2023-12-28,0.48475384615384615
2023-12-29,0.44067191011235957
2023-12-30,0.37747741935483875
2023-12-31,0.29676486486486486
2024-01-01,0.4254523076923077
2024-01-02,0.3916414285714286
2024-01-03,0.4258351063829787
2024-01-04,0.3985771739130435
2024-01-05,0.36437971014492754
2024-01-06,0.5440969696969697
2024-01-07,0.4625753086419753
2024-01-08,0.39259818181818185
2024-01-09,0.541210752688172
2024-01-10,0.530408988764045
2024-01-11,0.5046390804597701
2024-01-12,0.5046675675675676
2024-01-13,0.35060491803278687
2024-01-14,0.45502954545454544
2024-01-15,0.2975391304347826
2024-01-16,0.41079714285714286
2024-01-17,0.46427666666666667
2024-01-18,0.33363370786516855
2024-01-19,0.39018297872340424
2024-01-20,0.41404912280701756
2024-01-21,0.5377573333333333
2024-01-22,0.22565232558139534
2024-01-23,0.1789685393258427
2024-01-24,0.2880216666666667
2024-01-25,0.42230897435897435
2024-01-26,0.37525444444444445
2024-01-27,0.36648505747126436
2024-01-28,0.4955204081632653
2024-01-29,0.3764
2024-01-30,0.5345563218390804
2024-01-31,0.4570934065934066
2024-02-01,0.3637876404494382
2024-02-02,0.30816041666666666
2024-02-03,0.41235357142857143
2024-02-04,0.41537
2024-02-05,0.45101864406779657
2024-02-06,0.38594534883720927
2024-02-07,0.3497135416666666
2024-02-08,0.48236117647058824
2024-02-09,0.4900123076923077
2024-02-10,0.5169739130434783
2024-02-11,0.5019125
2024-02-12,0.4781188679245283
2024-02-13,0.43260109890109893
2024-02-14,0.5390120879120879
2024-02-15,0.5076892857142857
2024-02-16,0.4516866666666667
2024-02-17,0.5539866666666667
2024-02-18,0.24664761904761903
2024-02-19,0.2394269230769231
2024-02-20,0.4902802325581395
2024-02-21,0.4346728260869565
2024-02-22,0.4812585106382979
2024-02-23,0.4122895348837209
2024-02-24,0.28074489795918367
2024-02-25,0.30821098901098903
2024-02-26,0.13060120481927712
2024-02-27,0.5284036363636364
2024-02-28,0.500079012345679
2024-02-29,0.5035642857142857
2024-03-01,0.4817879120879121
2024-03-02,0.59292
2024-03-03,0.3656973333333333
2024-03-04,0.4450545454545454
2024-03-05,0.4215455882352941
2024-03-06,0.4655140350877193
2024-03-07,0.41539882352941176
2024-03-08,0.618963440860215
2024-03-09,0.4600028985507247
2024-03-10,0.517738028169014
2024-03-11,0.5209686746987952
2024-03-12,0.45228999999999997
2024-03-13,0.4001085365853659
2024-03-14,0.38700833333333334
2024-03-15,0.36058253968253967
2024-03-16,0.366078021978022
2024-03-17,0.2919218181818182
2024-03-18,0.49135308641975306
2024-03-19,0.29138
2024-03-20,0.5312739130434783
2024-03-21,0.40495360824742266
2024-03-22,0.3720544444444444
2024-03-23,0.44670625
2024-03-24,0.41846179775280895
2024-03-25,0.3192818181818182
2024-03-26,0.4247625
2024-03-27,0.575744262295082
2024-03-28,0.4182164835164835
2024-03-29,0.4784076086956522
2024-03-30,0.4881253012048193
2024-03-31,0.4221346153846154
2024-04-01,0.4968988505747126
2024-04-02,0.41037472527472524
2024-04-03,0.4213032967032967
2024-04-04,0.3932471264367816
2024-04-05,0.2377
2024-04-06,0.4903876923076923
2024-04-07,0.4817954545454546
2024-04-08,0.42847126436781613
2024-04-09,0.39452125000000005
2024-04-10,0.33534891304347825
2024-04-11,0.4129463414634147
2024-04-12,0.4701215384615385
2024-04-13,0.3180090909090909
2024-04-14,0.1325
2024-04-15,0.2809404494382023
2024-04-16,0.48098395061728394
2024-04-17,0.2641756756756757
2024-04-18,0.3467911392405063
2024-04-19,0.298125
2024-04-20,0.43294302325581396
2024-04-21,0.42507528089887636
2024-04-22,0.3479180722891566
2024-04-23,0.23727710843373492
2024-04-24,0.32902441860465115
2024-04-25,0.2855802325581395
2024-04-26,0.39630722891566267
2024-04-27,0.2962620689655172
2024-04-28,0.20433809523809524
2024-04-29,0.1824267441860465
2024-04-30,0.23908539325842698
2024-05-01,0.21622528735632182
2024-05-02,0.3246043010752688
2024-05-03,0.28721954022988505
2024-05-04,0.41707701149425286
2024-05-05,0.4713329896907216
2024-05-06,0.4286670454545454
2024-05-07,0.41193095238095234
2024-05-08,0.3699150537634409
2024-05-09,0.3316168674698795
2024-05-10,0.4203887323943662
2024-05-11,0.41791081081081083
2024-05-12,0.2291488372093023
2024-05-13,0.3206111111111111
2024-05-14,0.3549701149425287
2024-05-15,0.29708
2024-05-16,0.46618888888888893
2024-05-17,0.3719557142857143
2024-05-18,0.42530823529411765
2024-05-19,0.30611647058823527
2024-05-20,0.33120227272727276
2024-05-21,0.5228646341463414
2024-05-22,0.4548202247191011
2024-05-23,0.5179806122448979
2024-05-24,0.41437721518987336
2024-05-25,0.4546426229508197
2024-05-26,0.4256422222222222
2024-05-27,0.37757215189873417
2024-05-28,0.27997093023255815
2024-05-29,0.42597195121951215
2024-05-30,0.2675954022988506
2024-05-31,0.36771
2024-06-01,0.3286741935483871
2024-06-02,0.3213397435897436
2024-06-03,0.31335882352941175
2024-06-04,0.4450392857142857
2024-06-05,0.42199885057471265
2024-06-06,0.3311125
2024-06-07,0.4466172043010753
2024-06-08,0.3777968421052632
2024-06-09,0.5120152777777778
2024-06-10,0.47851891891891896
2024-06-11,0.4686051546391753
2024-06-12,0.411479
2024-06-13,0.3685088495575221
2024-06-14,0.28923440860215055
2024-06-15,0.4389908045977011
2024-06-16,0.3646064935064935
2024-06-17,0.36426071428571427
2024-06-18,0.2281164705882353
2024-06-19,0.38222222222222224
2024-06-20,0.3882714285714286
2024-06-21,0.47436627906976747
2024-06-22,0.3018230769230769
2024-06-23,0.2656275
2024-06-24,0.2321183098591549
2024-06-25,0.28697333333333336
2024-06-26,0.3139176991150443
2024-06-27,0.3418047619047619
2024-06-28,0.3007261363636364
2024-06-29,0.3608
2024-06-30,0.26973918918918915
2024-07-01,0.3640628205128205
2024-07-02,0.383052
2024-07-03,0.33160792079207924
2024-07-04,0.3204
2024-07-05,0.2256
2024-07-06,0.32529891304347824
2024-07-07,0.3947835616438356
2024-07-08,0.37683132530120483
2024-07-09,0.4022282828282828
2024-07-10,0.3187064220183486
2024-07-11,0.28981882352941174
2024-07-12,0.2784225806451613
2024-07-13,0.41720659340659344
2024-07-14,0.3653448717948718
2024-07-15,0.4499732558139535
2024-07-16,0.39700322580645164
2024-07-17,0.48620882352941175
2024-07-18,0.34838
2024-07-19,0.3548714285714286
2024-07-20,0.41795212765957446
2024-07-21,0.4723514705882353
2024-07-22,0.3776316666666667
2024-07-23,0.5026788235294117
2024-07-24,0.4546796116504854
2024-07-25,0.33950560747663555
2024-07-26,0.3270029702970297
2024-07-27,0.4758978260869565
2024-07-28,0.4944460526315789
2024-07-29,0.36641463414634146
2024-07-30,0.297926213592233
2024-07-31,0.42119345794392526
2024-08-01,0.4594511111111111
2024-08-02,0.26543139534883725
2024-08-03,0.17958620689655172
2024-08-04,0.16664177215189874
2024-08-05,0.001324390243902437
2024-08-06,0.12090333333333333
2024-08-07,0.2678125
2024-08-08,0.42628666666666665
2024-08-09,0.37284285714285714
2024-08-10,0.31667752808988764
2024-08-11,0.4082560975609756
2024-08-12,0.2622901408450704
2024-08-13,0.30158723404255317
2024-08-14,0.4241273684210526
2024-08-15,0.3185425287356322
2024-08-16,0.26532558139534884
2024-08-17,0.3939033333333334
2024-08-18,0.2975813333333333
2024-08-19,0.28615352112676057
2024-08-20,0.37921168831168833
2024-08-21,0.28530425531914894
2024-08-22,0.4013568421052632
2024-08-23,0.2696226666666666
2024-08-24,0.38726593406593407
2024-08-25,0.13351123595505618
2024-08-26,0.16803764705882354
2024-08-27,0.2567579545454545
2024-08-28,0.3700258823529412
2024-08-29,0.3793168674698795
2024-08-30,0.2435364705882353
2024-08-31,0.33631
2024-09-01,0.13745205479452055
2024-09-02,0.28180428571428573
2024-09-03,0.2962088607594937
2024-09-04,0.2878952941176471
2024-09-05,0.2467641975308642
2024-09-06,0.06602222222222222
2024-09-07,0.4040534090909091
2024-09-08,0.32592857142857146
2024-09-09,0.12337692307692308
2024-09-10,0.26112680412371136
2024-09-11,0.2749043956043956
2024-09-12,0.3400232558139535
2024-09-13,0.386748275862069
2024-09-14,0.28277888888888886
2024-09-15,0.3257313953488372
2024-09-16,0.21299375
2024-09-17,0.1843843373493976
2024-09-18,0.3520436781609195
2024-09-19,0.3955284090909091
2024-09-20,0.33142558139534883
2024-09-21,0.42412473118279576
2024-09-22,0.3503568181818182
2024-09-23,0.42584823529411764
2024-09-24,0.2895820224719101
2024-09-25,0.27801363636363635
2024-09-26,0.4247779069767442
2024-09-27,0.4322068965517241
2024-09-28,0.4362729166666666
2024-09-29,0.4020564705882353
2024-09-30,0.342043023255814
2024-10-01,0.3366151162790698
2024-10-02,0.25708607594936705
2024-10-03,0.24074827586206896
2024-10-04,0.33888780487804876
2024-10-05,0.22576944444444447
2024-10-06,0.37298387096774194
2024-10-07,0.32231818181818184
2024-10-08,0.3576606741573034
2024-10-09,0.33583291139240506
2024-10-10,0.2652941860465116
2024-10-11,0.3469835294117647
2024-10-12,0.433964
2024-10-13,0.31884999999999997
2024-10-14,0.43403023255813955
2024-10-15,0.36296046511627905
2024-10-16,0.29802134831460675
2024-10-17,0.3367788235294118
2024-10-18,0.37255396825396825
2024-10-19,0.292069696969697
2024-10-20,0.4676808988764045
2024-10-21,0.5088954545454546
2024-10-22,0.37835
2024-10-23,0.301296511627907
2024-10-24,0.4034121951219512
2024-10-25,0.2927904761904762
2024-10-26,0.217787012987013
2024-10-27,0.3781086206896552
2024-10-28,0.3887415730337079
2024-10-29,0.5250835294117647
2024-10-30,0.4733455555555556
2024-10-31,0.40418539325842695
2024-11-01,0.22652307692307694
2024-11-02,0.3665786885245902
2024-11-03,0.3451728571428571
2024-11-04,0.4154091954022988
2024-11-05,0.4624012195121951
2024-11-06,0.5173648351648351
2024-11-07,0.49800483870967743
2024-11-08,0.38560144927536233
2024-11-09,0.5129964285714286
2024-11-10,0.5806162790697674
2024-11-11,0.34917640449438203
2024-11-12,0.49325882352941175
2024-11-13,0.49521111111111116
2024-11-14,0.45398863636363634
2024-11-15,0.45769733333333334
2024-11-16,0.5228745762711864
2024-11-17,0.4917741935483871
2024-11-18,0.4044666666666667
2024-11-19,0.5130647727272728
2024-11-20,0.3298317647058823
2024-11-21,0.35533522727272726
2024-11-22,0.45505066666666666
2024-11-23,0.37975245901639343
2024-11-24,0.5599886363636364
2024-11-25,0.4072545454545455
2024-11-26,0.44358241758241757
2024-11-27,0.5000126436781609
2024-11-28,0.496730487804878
2024-11-29,0.5188055555555555
2024-11-30,0.688618556701031
2024-12-01,0.5743224489795918
2024-12-02,0.6510938271604938
2024-12-03,0.746767213114754
2024-12-04,0.5386390804597702
2024-12-05,0.6845947368421053
2024-12-06,0.5785337078651686
2024-12-07,0.6878395833333334
2024-12-08,0.5994579710144927
2024-12-09,0.5707506849315068
2024-12-10,0.5349774193548387
2024-12-11,0.6053239130434782
2024-12-12,0.6178041666666666
2024-12-13,0.6566011363636364
2024-12-14,0.6129443298969072
2024-12-15,0.6285260869565217
2024-12-16,0.5704232558139535
2024-12-17,0.5497688888888889
2024-12-18,0.5950336842105263
2024-12-19,0.48528645833333334
2024-12-20,0.6585154639175258
2024-12-21,0.7040443037974684
2024-12-22,0.6268233333333334
2024-12-23,0.6386569892473118
2024-12-24,0.6889989361702128
2024-12-25,0.7417074468085106
2024-12-26,0.6163719512195122
2024-12-27,0.650184375
2024-12-28,0.740045652173913
2024-12-29,0.6032571428571428
2024-12-30,0.613845205479452
2024-12-31,0.7262449275362319
2025-01-01,0.7268307692307692
2025-01-02,0.605820618556701
2025-01-03,0.766015625
2025-01-04,0.717525
2025-01-05,0.7103239436619718
2025-01-06,0.6707500000000001
2025-01-07,0.7062077777777778
2025-01-08,0.5725559139784946
2025-01-09,0.6257389473684211
2025-01-10,0.6293173913043478
2025-01-11,0.5679260416666666
2025-01-12,0.4623086956521739
2025-01-13,0.6525326086956522
2025-01-14,0.6402978260869565
2025-01-15,0.5966978021978022
2025-01-16,0.6631229166666667
2025-01-17,0.6522086021505377
2025-01-18,0.6379064516129032
2025-01-19,0.5792231707317073
2025-01-20,0.6392720588235294
2025-01-21,0.6188911392405063
2025-01-22,0.7922010869565217
2025-01-23,0.5326572916666666
2025-01-24,0.6644920454545455
2025-01-25,0.7913978021978022
2025-01-26,0.7916060240963855
2025-01-27,0.6652348484848485
2025-01-28,0.5941913043478261
2025-01-29,0.7075260869565217
2025-01-30,0.7258738095238095
2025-01-31,0.6235395604395605
2025-02-01,0.7636527472527473
2025-02-02,0.6250689655172413
2025-02-03,0.5148852631578947
2025-02-04,0.516594623655914
2025-02-05,0.48113875000000006
2025-02-06,0.6617777777777777
2025-02-07,0.6943308641975309
2025-02-08,0.5883241379310344
2025-02-09,0.663584375
2025-02-10,0.6141113402061856
2025-02-11,0.708296551724138
2025-02-12,0.6682741935483871
2025-02-13,0.7198336956521739
2025-02-14,0.6649648351648352
2025-02-15,0.7055079545454546
2025-02-16,0.7637896551724137
2025-02-17,0.5093175824175824
2025-02-18,0.61465
2025-02-19,0.66694
2025-02-20,0.7416645833333333
2025-02-21,0.4750739130434783
2025-02-22,0.5146445652173913
2025-02-23,0.4919289473684211
2025-02-24,0.5974597402597404
2025-02-25,0.4763
2025-02-26,0.24686206896551724
2025-02-27,0.5065826086956522
2025-02-28,0.5450108695652174
2025-03-01,0.6756770833333333
2025-03-02,0.5752021052631578
2025-03-03,0.6011588888888889
2025-03-04,0.5650432432432433
2025-03-05,0.6320573333333334
2025-03-06,0.7113915662650602
2025-03-07,0.4935912087912088
2025-03-08,0.6572836956521739
2025-03-09,0.5672
2025-03-10,0.4184418367346939
2025-03-11,0.4792168421052631
2025-03-12,0.5254073684210526
2025-03-13,0.6290421052631578
2025-03-14,0.46613544303797466
2025-03-15,0.5804089552238806
2025-03-16,0.629994623655914
2025-03-17,0.6388208333333333
2025-03-18,0.5397770833333334
2025-03-19,0.6047414141414141
2025-03-20,0.5336148936170212
2025-03-21,0.5429397727272728
2025-03-22,0.5774549019607843
2025-03-23,0.46051145833333335
2025-03-24,0.6233315789473683
2025-03-25,0.6688505494505494
2025-03-26,0.6436797872340425
2025-03-27,0.6223306122448979
2025-03-28,0.5822387755102041
2025-03-29,0.5938934782608696
2025-03-30,0.6109632653061224
2025-03-31,0.5239810526315789
2025-04-01,0.5954053763440861
2025-04-02,0.6116913978494624
2025-04-03,0.4809244897959184
2025-04-04,0.49037204301075266
2025-04-05,0.48449729729729735
2025-04-06,0.6039537313432836
2025-04-07,0.3682288888888889
2025-04-08,0.48676415094339626
2025-04-09,0.5169975409836066
2025-04-10,0.6509747474747475
2025-04-11,0.5811709677419356
2025-04-12,0.6469567010309278
2025-04-13,0.6249797752808989
2025-04-14,0.38748764044943823
2025-04-15,0.5250039215686274
2025-04-16,0.6134377551020408
2025-04-17,0.6780655913978495
2025-04-18,0.506258947368421
2025-04-19,0.6734304347826088
2025-04-20,0.6015492537313433
2025-04-21,0.48420684931506847
2025-04-22,0.5718505263157895
2025-04-23,0.6570901785714286
2025-04-24,0.7404578512396695
2025-04-25,0.63802
2025-04-26,0.7047549450549451
2025-04-27,0.6505
2025-04-28,0.7273662921348315
2025-04-29,0.6043479166666667
2025-04-30,0.599957
2025-05-01,0.5634186915887851
2025-05-02,0.5148766666666666
2025-05-03,0.6563
2025-05-04,0.5662
2025-05-05,0.6329550561797752
2025-05-06,0.6307121212121212
2025-05-07,0.6556952830188679
2025-05-08,0.5469157407407407
2025-05-09,0.6257166666666667
2025-05-10,0.6971037974683544
2025-05-11,0.6721179104477611
2025-05-12,0.6260139534883721
2025-05-13,0.6413300970873786
2025-05-14,0.7533422018348623
2025-05-15,0.6664357798165137
2025-05-16,0.654959375
2025-05-17,0.5657375
2025-05-18,0.592710606060606
2025-05-19,0.48070224719101123
2025-05-20,0.5852322580645162
2025-05-21,0.518485576923077
2025-05-22,0.59890625
2025-05-23,0.7447486725663717
2025-05-24,0.5968131147540984
2025-05-25,0.6735961538461539
2025-05-26,0.4813548387096774
2025-05-27,0.6726461538461538
2025-05-28,0.5639726315789474
2025-05-29,0.638715306122449
2025-05-30,0.5713886178861789
2025-05-31,0.563936
2025-06-01,0.48848676470588237
2025-06-02,0.4785615384615385
2025-06-03,0.6206855555555555
2025-06-04,0.6590445652173913
2025-06-05,0.5230110169491525
2025-06-06,0.3736226804123711
2025-06-07,0.42555978260869565
2025-06-08,0.3420524590163935
2025-06-09,0.5795926315789474
